id,timestamp,waterLevel,temperature,humidity,EventProcessedUtcTime,PartitionId,EventEnqueuedUtcTime
10,2017-11-20 13:49:57.504999,9,11,10,2017-11-21T10:46:26.2024717Z,3,2017-11-20T13:49:57.2770000Z
1,2017-11-20 13:50:02.569538,4,25,23,2017-11-21T10:46:25.0931207Z,0,2017-11-20T13:50:02.5040000Z
2,2017-11-20 13:50:02.646199,96,23,24,2017-11-21T10:46:25.4837285Z,1,2017-11-20T13:50:02.2290000Z
3,2017-11-20 13:50:02.713682,32,14,11,2017-11-21T10:46:25.8587204Z,2,2017-11-20T13:50:02.2120000Z
4,2017-11-20 13:50:02.795602,36,17,18,2017-11-21T10:46:26.2024717Z,3,2017-11-20T13:50:02.5650000Z
5,2017-11-20 13:50:02.871707,4,19,21,2017-11-21T10:46:25.0931207Z,0,2017-11-20T13:50:02.8010000Z
6,2017-11-20 13:50:02.944868,4,13,11,2017-11-21T10:46:25.4837285Z,1,2017-11-20T13:50:02.5250000Z
7,2017-11-20 13:50:03.022052,4,17,19,2017-11-21T10:46:25.8587204Z,2,2017-11-20T13:50:02.5090000Z
8,2017-11-20 13:50:03.094160,38,16,17,2017-11-21T10:46:26.2024717Z,3,2017-11-20T13:50:02.8620000Z
9,2017-11-20 13:50:03.161463,73,21,24,2017-11-21T10:46:25.0931207Z,0,2017-11-20T13:50:03.0830000Z
10,2017-11-20 13:50:03.240353,8,10,8,2017-11-21T10:46:25.4837285Z,1,2017-11-20T13:50:02.8220000Z
1,2017-11-20 13:50:08.322203,4,20,22,2017-11-21T10:46:25.8587204Z,2,2017-11-20T13:50:07.8070000Z
2,2017-11-20 13:50:08.388408,80,20,19,2017-11-21T10:46:26.2195140Z,3,2017-11-20T13:50:08.1590000Z
3,2017-11-20 13:50:08.462254,30,15,17,2017-11-21T10:46:25.0931207Z,0,2017-11-20T13:50:08.3850000Z
4,2017-11-20 13:50:08.538119,34,19,21,2017-11-21T10:46:25.4837285Z,1,2017-11-20T13:50:08.1200000Z
5,2017-11-20 13:50:08.605983,4,20,18,2017-11-21T10:46:25.8587204Z,2,2017-11-20T13:50:08.1040000Z
6,2017-11-20 13:50:08.676837,4,13,12,2017-11-21T10:46:26.2195140Z,3,2017-11-20T13:50:08.4410000Z
7,2017-11-20 13:50:08.771710,4,18,19,2017-11-21T10:46:25.0931207Z,0,2017-11-20T13:50:08.6980000Z
8,2017-11-20 13:50:08.845395,41,18,17,2017-11-21T10:46:25.4837285Z,1,2017-11-20T13:50:08.4170000Z
9,2017-11-20 13:50:08.975852,74,22,18,2017-11-21T10:46:25.8587204Z,2,2017-11-20T13:50:08.4790000Z
10,2017-11-20 13:50:09.055163,8,10,7,2017-11-21T10:46:26.2195140Z,3,2017-11-20T13:50:08.8160000Z
1,2017-11-20 13:50:14.122236,4,22,23,2017-11-21T10:46:25.0931207Z,0,2017-11-20T13:50:14.0420000Z
2,2017-11-20 13:50:14.192362,69,18,16,2017-11-21T10:46:25.4837285Z,1,2017-11-20T13:50:13.7610000Z
3,2017-11-20 13:50:14.272951,36,16,18,2017-11-21T10:46:25.8587204Z,2,2017-11-20T13:50:13.7610000Z
4,2017-11-20 13:50:14.343445,38,17,19,2017-11-21T10:46:26.2195140Z,3,2017-11-20T13:50:14.1130000Z
5,2017-11-20 13:50:14.409313,4,22,23,2017-11-21T10:46:25.0931207Z,0,2017-11-20T13:50:14.3390000Z
6,2017-11-20 13:50:14.480908,4,13,13,2017-11-21T10:46:25.4837285Z,1,2017-11-20T13:50:14.0580000Z
7,2017-11-20 13:50:14.561713,4,16,16,2017-11-21T10:46:25.8587204Z,2,2017-11-20T13:50:14.0570000Z
8,2017-11-20 13:50:14.627291,45,16,18,2017-11-21T10:46:26.2195140Z,3,2017-11-20T13:50:14.3940000Z
9,2017-11-20 13:50:14.700485,76,18,17,2017-11-21T10:46:25.1087476Z,0,2017-11-20T13:50:14.6360000Z
10,2017-11-20 13:50:14.770045,9,10,8,2017-11-21T10:46:25.4837285Z,1,2017-11-20T13:50:14.3390000Z
1,2017-11-20 13:50:19.858427,4,24,24,2017-11-21T10:46:25.8587204Z,2,2017-11-20T13:50:19.3540000Z
2,2017-11-20 13:50:19.934767,69,21,20,2017-11-21T10:46:26.2195140Z,3,2017-11-20T13:50:19.7070000Z
3,2017-11-20 13:50:20.025179,33,13,10,2017-11-21T10:46:25.1087476Z,0,2017-11-20T13:50:19.9540000Z
4,2017-11-20 13:50:20.090023,43,16,15,2017-11-21T10:46:25.4837285Z,1,2017-11-20T13:50:19.6830000Z
5,2017-11-20 13:50:20.178074,4,26,30,2017-11-21T10:46:25.8587204Z,2,2017-11-20T13:50:19.6670000Z
6,2017-11-20 13:50:20.254719,4,13,13,2017-11-21T10:46:26.2195140Z,3,2017-11-20T13:50:20.0190000Z
7,2017-11-20 13:50:20.323613,4,15,13,2017-11-21T10:46:25.1087476Z,0,2017-11-20T13:50:20.2500000Z
8,2017-11-20 13:50:20.405341,51,15,16,2017-11-21T10:46:25.4837285Z,1,2017-11-20T13:50:19.9800000Z
9,2017-11-20 13:50:20.477810,63,16,16,2017-11-21T10:46:25.8587204Z,2,2017-11-20T13:50:19.9790000Z
10,2017-11-20 13:50:20.560569,10,10,9,2017-11-21T10:46:26.2195140Z,3,2017-11-20T13:50:20.3320000Z
1,2017-11-20 13:50:25.630933,4,22,22,2017-11-21T10:46:25.1087476Z,0,2017-11-20T13:50:25.6140000Z
2,2017-11-20 13:50:25.759417,81,23,22,2017-11-21T10:46:25.4837285Z,1,2017-11-20T13:50:25.3340000Z
3,2017-11-20 13:50:25.839594,38,11,12,2017-11-21T10:46:25.8587204Z,2,2017-11-20T13:50:25.3390000Z
4,2017-11-20 13:50:25.906911,36,17,19,2017-11-21T10:46:26.2195140Z,3,2017-11-20T13:50:25.6810000Z
5,2017-11-20 13:50:25.984227,4,21,19,2017-11-21T10:46:25.1087476Z,0,2017-11-20T13:50:25.9100000Z
6,2017-11-20 13:50:26.055297,4,15,17,2017-11-21T10:46:25.4837285Z,1,2017-11-20T13:50:25.6350000Z
7,2017-11-20 13:50:26.170745,4,15,14,2017-11-21T10:46:25.8587204Z,2,2017-11-20T13:50:25.6680000Z
8,2017-11-20 13:50:26.243121,60,18,17,2017-11-21T10:46:26.2195140Z,3,2017-11-20T13:50:26.0090000Z
9,2017-11-20 13:50:26.334356,71,15,18,2017-11-21T10:46:25.1087476Z,0,2017-11-20T13:50:26.2700000Z
10,2017-11-20 13:50:26.403840,9,11,12,2017-11-21T10:46:25.4837285Z,1,2017-11-20T13:50:25.9790000Z
1,2017-11-20 13:50:31.484737,4,26,24,2017-11-21T10:46:25.8587204Z,2,2017-11-20T13:50:30.9810000Z
2,2017-11-20 13:50:31.567696,79,21,18,2017-11-21T10:46:26.2195140Z,3,2017-11-20T13:50:31.3400000Z
3,2017-11-20 13:50:31.637000,35,11,10,2017-11-21T10:46:25.1087476Z,0,2017-11-20T13:50:31.5690000Z
4,2017-11-20 13:50:31.706892,32,18,20,2017-11-21T10:46:25.4837285Z,1,2017-11-20T13:50:31.2850000Z
5,2017-11-20 13:50:31.775324,4,25,26,2017-11-21T10:46:25.8587204Z,2,2017-11-20T13:50:31.2630000Z
6,2017-11-20 13:50:31.852500,4,15,13,2017-11-21T10:46:26.2195140Z,3,2017-11-20T13:50:31.6210000Z
7,2017-11-20 13:50:31.936633,4,15,17,2017-11-21T10:46:25.1087476Z,0,2017-11-20T13:50:31.8680000Z
8,2017-11-20 13:50:32.034327,58,17,20,2017-11-21T10:46:25.4837285Z,1,2017-11-20T13:50:31.6130000Z
9,2017-11-20 13:50:32.108519,65,12,11,2017-11-21T10:46:25.8587204Z,2,2017-11-20T13:50:31.6080000Z
10,2017-11-20 13:50:32.197803,10,10,10,2017-11-21T10:46:26.2195140Z,3,2017-11-20T13:50:31.9650000Z
1,2017-11-20 13:50:37.271135,4,25,26,2017-11-21T10:46:25.1087476Z,0,2017-11-20T13:50:37.1990000Z
2,2017-11-20 13:50:37.351933,74,17,20,2017-11-21T10:46:25.4837285Z,1,2017-11-20T13:50:36.9260000Z
3,2017-11-20 13:50:37.427674,40,11,12,2017-11-21T10:46:25.8749906Z,2,2017-11-20T13:50:36.9210000Z
4,2017-11-20 13:50:37.502089,34,15,15,2017-11-21T10:46:26.2195140Z,3,2017-11-20T13:50:37.2770000Z
5,2017-11-20 13:50:37.572877,4,21,19,2017-11-21T10:46:25.1087476Z,0,2017-11-20T13:50:37.4960000Z
6,2017-11-20 13:50:37.645977,4,18,20,2017-11-21T10:46:25.4837285Z,1,2017-11-20T13:50:37.2220000Z
7,2017-11-20 13:50:37.708373,4,17,14,2017-11-21T10:46:25.8749906Z,2,2017-11-20T13:50:37.2020000Z
8,2017-11-20 13:50:37.783382,69,16,12,2017-11-21T10:46:26.2195140Z,3,2017-11-20T13:50:37.5590000Z
9,2017-11-20 13:50:37.853885,74,11,10,2017-11-21T10:46:25.1087476Z,0,2017-11-20T13:50:37.7770000Z
10,2017-11-20 13:50:37.929462,9,10,11,2017-11-21T10:46:25.4837285Z,1,2017-11-20T13:50:37.5040000Z
1,2017-11-20 13:50:43.007011,4,21,18,2017-11-21T10:46:25.8749906Z,2,2017-11-20T13:50:42.5000000Z
2,2017-11-20 13:50:43.076993,85,17,14,2017-11-21T10:46:26.2195140Z,3,2017-11-20T13:50:42.8410000Z
3,2017-11-20 13:50:43.154109,48,11,13,2017-11-21T10:46:25.1087476Z,0,2017-11-20T13:50:43.0800000Z
4,2017-11-20 13:50:43.226982,37,15,18,2017-11-21T10:46:25.4837285Z,1,2017-11-20T13:50:42.8000000Z
5,2017-11-20 13:50:43.297286,4,20,21,2017-11-21T10:46:25.8749906Z,2,2017-11-20T13:50:42.7970000Z
6,2017-11-20 13:50:43.370490,4,16,15,2017-11-21T10:46:26.2195140Z,3,2017-11-20T13:50:43.1380000Z
7,2017-11-20 13:50:43.453223,4,17,17,2017-11-21T10:46:25.1087476Z,0,2017-11-20T13:50:43.3770000Z
8,2017-11-20 13:50:43.530783,80,15,15,2017-11-21T10:46:25.4837285Z,1,2017-11-20T13:50:43.1130000Z
9,2017-11-20 13:50:43.606432,60,10,8,2017-11-21T10:46:25.8749906Z,2,2017-11-20T13:50:43.0940000Z
10,2017-11-20 13:50:43.685400,10,12,13,2017-11-21T10:46:26.2195140Z,3,2017-11-20T13:50:43.4510000Z
1,2017-11-20 13:50:48.752039,4,22,23,2017-11-21T10:46:25.1087476Z,0,2017-11-20T13:50:48.6750000Z
2,2017-11-20 13:50:48.835261,94,19,18,2017-11-21T10:46:25.4837285Z,1,2017-11-20T13:50:48.4170000Z
3,2017-11-20 13:50:48.927504,52,10,10,2017-11-21T10:46:25.8749906Z,2,2017-11-20T13:50:48.4260000Z
4,2017-11-20 13:50:49.003706,41,12,13,2017-11-21T10:46:26.2195140Z,3,2017-11-20T13:50:48.7680000Z
5,2017-11-20 13:50:49.082921,4,16,14,2017-11-21T10:46:25.1087476Z,0,2017-11-20T13:50:49.0190000Z
6,2017-11-20 13:50:49.154589,4,18,17,2017-11-21T10:46:25.4837285Z,1,2017-11-20T13:50:48.7300000Z
7,2017-11-20 13:50:49.266871,4,19,21,2017-11-21T10:46:25.8749906Z,2,2017-11-20T13:50:48.7700000Z
8,2017-11-20 13:50:49.349090,96,16,14,2017-11-21T10:46:26.2195140Z,3,2017-11-20T13:50:49.1110000Z
9,2017-11-20 13:50:49.433321,52,10,9,2017-11-21T10:46:25.1087476Z,0,2017-11-20T13:50:49.3630000Z
10,2017-11-20 13:50:49.506966,9,10,10,2017-11-21T10:46:25.4993537Z,1,2017-11-20T13:50:49.0890000Z
1,2017-11-20 13:50:54.589302,4,21,18,2017-11-21T10:46:25.8749906Z,2,2017-11-20T13:50:54.0830000Z
2,2017-11-20 13:50:54.663587,78,17,20,2017-11-21T10:46:26.2195140Z,3,2017-11-20T13:50:54.4390000Z
3,2017-11-20 13:50:54.744133,60,11,9,2017-11-21T10:46:25.1087476Z,0,2017-11-20T13:50:54.6650000Z
4,2017-11-20 13:50:54.810422,46,14,12,2017-11-21T10:46:25.4993537Z,1,2017-11-20T13:50:54.3890000Z
5,2017-11-20 13:50:54.884617,4,18,18,2017-11-21T10:46:25.8749906Z,2,2017-11-20T13:50:54.3800000Z
6,2017-11-20 13:50:54.962947,4,20,19,2017-11-21T10:46:26.2195140Z,3,2017-11-20T13:50:54.7360000Z
7,2017-11-20 13:50:55.028227,4,19,16,2017-11-21T10:46:25.1087476Z,0,2017-11-20T13:50:54.9630000Z
8,2017-11-20 13:50:55.099295,77,18,17,2017-11-21T10:46:25.4993537Z,1,2017-11-20T13:50:54.6700000Z
9,2017-11-20 13:50:55.272198,62,11,12,2017-11-21T10:46:25.8749906Z,2,2017-11-20T13:50:54.7740000Z
10,2017-11-20 13:50:55.340875,9,10,9,2017-11-21T10:46:26.2195140Z,3,2017-11-20T13:50:55.1110000Z
1,2017-11-20 13:51:00.403291,4,23,23,2017-11-21T10:46:25.1087476Z,0,2017-11-20T13:51:00.3270000Z
2,2017-11-20 13:51:00.471273,66,18,17,2017-11-21T10:46:25.4993537Z,1,2017-11-20T13:51:00.0450000Z
3,2017-11-20 13:51:00.575813,48,12,13,2017-11-21T10:46:25.8749906Z,2,2017-11-20T13:51:00.0730000Z
4,2017-11-20 13:51:00.701359,38,15,13,2017-11-21T10:46:26.2195140Z,3,2017-11-20T13:51:00.4620000Z
5,2017-11-20 13:51:00.770491,4,19,22,2017-11-21T10:46:25.1087476Z,0,2017-11-20T13:51:00.7040000Z
6,2017-11-20 13:51:00.842705,4,16,15,2017-11-21T10:46:25.4993537Z,1,2017-11-20T13:51:00.4200000Z
7,2017-11-20 13:51:00.918951,4,16,17,2017-11-21T10:46:25.8749906Z,2,2017-11-20T13:51:00.4170000Z
8,2017-11-20 13:51:01.000695,79,19,21,2017-11-21T10:46:26.2195140Z,3,2017-11-20T13:51:00.7740000Z
9,2017-11-20 13:51:01.069950,73,12,10,2017-11-21T10:46:25.1087476Z,0,2017-11-20T13:51:01.0010000Z
10,2017-11-20 13:51:01.137712,8,10,9,2017-11-21T10:46:25.4993537Z,1,2017-11-20T13:51:00.7170000Z
1,2017-11-20 13:51:06.237092,4,22,23,2017-11-21T10:46:25.8749906Z,2,2017-11-20T13:51:05.7300000Z
2,2017-11-20 13:51:06.403634,57,15,13,2017-11-21T10:46:26.2195140Z,3,2017-11-20T13:51:06.1710000Z
3,2017-11-20 13:51:06.462722,47,14,15,2017-11-21T10:46:25.1087476Z,0,2017-11-20T13:51:06.3930000Z
4,2017-11-20 13:51:06.538456,45,18,20,2017-11-21T10:46:25.4993537Z,1,2017-11-20T13:51:06.1460000Z
5,2017-11-20 13:51:06.637058,4,21,25,2017-11-21T10:46:25.8749906Z,2,2017-11-20T13:51:06.1360000Z
6,2017-11-20 13:51:06.804461,4,13,16,2017-11-21T10:46:26.2195140Z,3,2017-11-20T13:51:06.5770000Z
7,2017-11-20 13:51:06.872164,4,16,19,2017-11-21T10:46:25.1087476Z,0,2017-11-20T13:51:06.8000000Z
8,2017-11-20 13:51:06.944375,82,17,21,2017-11-21T10:46:25.4993537Z,1,2017-11-20T13:51:06.5210000Z
9,2017-11-20 13:51:07.083917,87,13,15,2017-11-21T10:46:25.8749906Z,2,2017-11-20T13:51:06.5800000Z
10,2017-11-20 13:51:07.199185,7,12,11,2017-11-21T10:46:26.2195140Z,3,2017-11-20T13:51:06.9680000Z
1,2017-11-20 13:51:12.269703,4,21,24,2017-11-21T10:46:25.1087476Z,0,2017-11-20T13:51:12.1920000Z
2,2017-11-20 13:51:12.340030,58,12,13,2017-11-21T10:46:25.4993537Z,1,2017-11-20T13:51:11.9120000Z
3,2017-11-20 13:51:12.436811,42,12,9,2017-11-21T10:46:25.8749906Z,2,2017-11-20T13:51:11.9240000Z
4,2017-11-20 13:51:12.600488,44,15,14,2017-11-21T10:46:26.2195140Z,3,2017-11-20T13:51:12.3760000Z
5,2017-11-20 13:51:12.669371,4,20,21,2017-11-21T10:46:25.1087476Z,0,2017-11-20T13:51:12.5980000Z
6,2017-11-20 13:51:12.750235,4,12,14,2017-11-21T10:46:25.4993537Z,1,2017-11-20T13:51:12.3330000Z
7,2017-11-20 13:51:12.950440,4,15,15,2017-11-21T10:46:25.8749906Z,2,2017-11-20T13:51:12.4400000Z
8,2017-11-20 13:51:13.099989,77,19,21,2017-11-21T10:46:26.2195140Z,3,2017-11-20T13:51:12.8760000Z
9,2017-11-20 13:51:13.170967,101,11,9,2017-11-21T10:46:25.1087476Z,0,2017-11-20T13:51:13.0980000Z
10,2017-11-20 13:51:13.244503,7,11,9,2017-11-21T10:46:25.4993537Z,1,2017-11-20T13:51:12.8180000Z
1,2017-11-20 13:51:18.353491,4,25,25,2017-11-21T10:46:25.8749906Z,2,2017-11-20T13:51:17.8540000Z
2,2017-11-20 13:51:18.499477,55,13,11,2017-11-21T10:46:26.2195140Z,3,2017-11-20T13:51:18.2660000Z
3,2017-11-20 13:51:18.644371,45,12,12,2017-11-21T10:46:25.1087476Z,0,2017-11-20T13:51:18.5720000Z
4,2017-11-20 13:51:18.713112,49,15,16,2017-11-21T10:46:25.4993537Z,1,2017-11-20T13:51:18.2870000Z
5,2017-11-20 13:51:18.788918,4,22,20,2017-11-21T10:46:25.8749906Z,2,2017-11-20T13:51:18.2910000Z
6,2017-11-20 13:51:18.899708,4,10,12,2017-11-21T10:46:26.2195140Z,3,2017-11-20T13:51:18.6730000Z
7,2017-11-20 13:51:18.967431,4,14,12,2017-11-21T10:46:25.1087476Z,0,2017-11-20T13:51:18.9000000Z
8,2017-11-20 13:51:19.067897,75,20,19,2017-11-21T10:46:25.4993537Z,1,2017-11-20T13:51:18.6460000Z
9,2017-11-20 13:51:19.137078,108,10,11,2017-11-21T10:46:25.8749906Z,2,2017-11-20T13:51:18.6350000Z
10,2017-11-20 13:51:19.300059,7,13,13,2017-11-21T10:46:26.2195140Z,3,2017-11-20T13:51:19.0630000Z
1,2017-11-20 13:51:24.368384,4,28,32,2017-11-21T10:46:25.1087476Z,0,2017-11-20T13:51:24.2970000Z
2,2017-11-20 13:51:24.527815,64,12,10,2017-11-21T10:46:25.4993537Z,1,2017-11-20T13:51:24.1030000Z
3,2017-11-20 13:51:24.684826,46,13,11,2017-11-21T10:46:25.8749906Z,2,2017-11-20T13:51:24.1850000Z
4,2017-11-20 13:51:24.833936,50,12,9,2017-11-21T10:46:26.2195140Z,3,2017-11-20T13:51:24.5960000Z
5,2017-11-20 13:51:24.904229,4,25,22,2017-11-21T10:46:25.1087476Z,0,2017-11-20T13:51:24.8300000Z
6,2017-11-20 13:51:24.983057,4,12,14,2017-11-21T10:46:25.4993537Z,1,2017-11-20T13:51:24.5560000Z
7,2017-11-20 13:51:25.135836,4,13,11,2017-11-21T10:46:25.8749906Z,2,2017-11-20T13:51:24.6220000Z
8,2017-11-20 13:51:25.299794,87,24,23,2017-11-21T10:46:26.2195140Z,3,2017-11-20T13:51:25.0650000Z
9,2017-11-20 13:51:25.446240,95,10,9,2017-11-21T10:46:25.1087476Z,0,2017-11-20T13:51:25.3770000Z
10,2017-11-20 13:51:25.891320,6,11,11,2017-11-21T10:46:25.4993537Z,1,2017-11-20T13:51:25.4620000Z
1,2017-11-20 13:51:31.057858,4,32,27,2017-11-21T10:46:25.8749906Z,2,2017-11-20T13:51:30.5470000Z
2,2017-11-20 13:51:31.198374,57,14,12,2017-11-21T10:46:26.2195140Z,3,2017-11-20T13:51:30.9720000Z
3,2017-11-20 13:51:31.269166,50,14,13,2017-11-21T10:46:25.1087476Z,0,2017-11-20T13:51:31.1930000Z
4,2017-11-20 13:51:31.350999,43,14,13,2017-11-21T10:46:25.4993537Z,1,2017-11-20T13:51:30.9310000Z
5,2017-11-20 13:51:31.444641,4,30,28,2017-11-21T10:46:25.8749906Z,2,2017-11-20T13:51:30.9380000Z
6,2017-11-20 13:51:31.600754,4,11,12,2017-11-21T10:46:26.2337089Z,3,2017-11-20T13:51:31.3630000Z
7,2017-11-20 13:51:31.688176,4,12,13,2017-11-21T10:46:25.1087476Z,0,2017-11-20T13:51:31.6150000Z
8,2017-11-20 13:51:31.770317,72,26,22,2017-11-21T10:46:25.4993537Z,1,2017-11-20T13:51:31.3530000Z
9,2017-11-20 13:51:31.990745,97,11,12,2017-11-21T10:46:25.8749906Z,2,2017-11-20T13:51:31.4850000Z
10,2017-11-20 13:51:32.102998,7,12,10,2017-11-21T10:46:26.2337089Z,3,2017-11-20T13:51:31.8630000Z
1,2017-11-20 13:51:37.174187,4,34,33,2017-11-21T10:46:25.1087476Z,0,2017-11-20T13:51:37.1000000Z
2,2017-11-20 13:51:37.242541,51,13,12,2017-11-21T10:46:25.4993537Z,1,2017-11-20T13:51:36.8140000Z
3,2017-11-20 13:51:37.340032,53,14,16,2017-11-21T10:46:25.8749906Z,2,2017-11-20T13:51:36.8300000Z
4,2017-11-20 13:51:37.412860,44,12,12,2017-11-21T10:46:26.2337089Z,3,2017-11-20T13:51:37.1840000Z
5,2017-11-20 13:51:37.489714,4,28,25,2017-11-21T10:46:25.1087476Z,0,2017-11-20T13:51:37.4130000Z
6,2017-11-20 13:51:37.560834,4,13,14,2017-11-21T10:46:25.4993537Z,1,2017-11-20T13:51:37.1430000Z
7,2017-11-20 13:51:37.637198,4,13,15,2017-11-21T10:46:25.8749906Z,2,2017-11-20T13:51:37.1420000Z
8,2017-11-20 13:51:37.721881,83,22,26,2017-11-21T10:46:26.2337089Z,3,2017-11-20T13:51:37.4960000Z
9,2017-11-20 13:51:37.787608,88,12,13,2017-11-21T10:46:25.1087476Z,0,2017-11-20T13:51:37.7100000Z
10,2017-11-20 13:51:37.849966,6,14,14,2017-11-21T10:46:25.4993537Z,1,2017-11-20T13:51:37.4240000Z
1,2017-11-20 13:51:42.928303,4,32,30,2017-11-21T10:46:25.8749906Z,2,2017-11-20T13:51:42.4250000Z
2,2017-11-20 13:51:43.002010,57,15,16,2017-11-21T10:46:26.2337089Z,3,2017-11-20T13:51:42.7650000Z
3,2017-11-20 13:51:43.069794,62,12,11,2017-11-21T10:46:25.1087476Z,0,2017-11-20T13:51:42.9950000Z
4,2017-11-20 13:51:43.144213,40,10,10,2017-11-21T10:46:25.4993537Z,1,2017-11-20T13:51:42.7200000Z
5,2017-11-20 13:51:43.238296,4,29,33,2017-11-21T10:46:25.8749906Z,2,2017-11-20T13:51:42.7380000Z
6,2017-11-20 13:51:43.313211,4,14,16,2017-11-21T10:46:26.2337089Z,3,2017-11-20T13:51:43.0780000Z
7,2017-11-20 13:51:43.387525,4,15,13,2017-11-21T10:46:25.1087476Z,0,2017-11-20T13:51:43.3240000Z
8,2017-11-20 13:51:43.455243,77,23,26,2017-11-21T10:46:25.4993537Z,1,2017-11-20T13:51:43.0320000Z
9,2017-11-20 13:51:43.526595,95,11,10,2017-11-21T10:46:25.8749906Z,2,2017-11-20T13:51:43.0190000Z
10,2017-11-20 13:51:43.601998,7,14,12,2017-11-21T10:46:26.2337089Z,3,2017-11-20T13:51:43.3740000Z
1,2017-11-20 13:51:48.671311,4,33,31,2017-11-21T10:46:25.1087476Z,0,2017-11-20T13:51:48.6070000Z
2,2017-11-20 13:51:48.748635,53,17,20,2017-11-21T10:46:25.4993537Z,1,2017-11-20T13:51:48.3210000Z
3,2017-11-20 13:51:48.810928,53,11,13,2017-11-21T10:46:25.8749906Z,2,2017-11-20T13:51:48.3010000Z
4,2017-11-20 13:51:48.876918,45,10,7,2017-11-21T10:46:26.2337089Z,3,2017-11-20T13:51:48.6470000Z
5,2017-11-20 13:51:48.943155,4,24,23,2017-11-21T10:46:25.1243633Z,0,2017-11-20T13:51:48.8720000Z
6,2017-11-20 13:51:49.012319,4,14,14,2017-11-21T10:46:25.4993537Z,1,2017-11-20T13:51:48.5870000Z
7,2017-11-20 13:51:49.095970,4,13,14,2017-11-21T10:46:25.8749906Z,2,2017-11-20T13:51:48.5980000Z
8,2017-11-20 13:51:49.169193,64,21,16,2017-11-21T10:46:26.2337089Z,3,2017-11-20T13:51:48.9440000Z
9,2017-11-20 13:51:49.238974,105,11,13,2017-11-21T10:46:25.1243633Z,0,2017-11-20T13:51:49.1690000Z
10,2017-11-20 13:51:49.318613,8,16,17,2017-11-21T10:46:25.4993537Z,1,2017-11-20T13:51:48.8990000Z
1,2017-11-20 13:51:54.451019,4,35,32,2017-11-21T10:46:25.8749906Z,2,2017-11-20T13:51:53.9430000Z
2,2017-11-20 13:51:54.520101,49,20,21,2017-11-21T10:46:26.2337089Z,3,2017-11-20T13:51:54.2880000Z
3,2017-11-20 13:51:54.589409,52,10,12,2017-11-21T10:46:25.1243633Z,0,2017-11-20T13:51:54.5190000Z
4,2017-11-20 13:51:54.728735,46,10,10,2017-11-21T10:46:25.4993537Z,1,2017-11-20T13:51:54.3090000Z
5,2017-11-20 13:51:54.806943,4,20,23,2017-11-21T10:46:25.8749906Z,2,2017-11-20T13:51:54.3180000Z
6,2017-11-20 13:51:54.893711,4,14,16,2017-11-21T10:46:26.2337089Z,3,2017-11-20T13:51:54.6630000Z
7,2017-11-20 13:51:54.970798,4,13,12,2017-11-21T10:46:25.1243633Z,0,2017-11-20T13:51:54.8940000Z
8,2017-11-20 13:51:55.046346,74,23,23,2017-11-21T10:46:25.5149786Z,1,2017-11-20T13:51:54.6210000Z
9,2017-11-20 13:51:55.106505,101,13,15,2017-11-21T10:46:25.8749906Z,2,2017-11-20T13:51:54.5990000Z
10,2017-11-20 13:51:55.180704,9,17,20,2017-11-21T10:46:26.2337089Z,3,2017-11-20T13:51:54.9440000Z
1,2017-11-20 13:52:00.254846,4,35,37,2017-11-21T10:46:25.1243633Z,0,2017-11-20T13:52:00.1780000Z
2,2017-11-20 13:52:00.334675,58,23,19,2017-11-21T10:46:25.5149786Z,1,2017-11-20T13:51:59.9110000Z
3,2017-11-20 13:52:00.405637,42,11,10,2017-11-21T10:46:25.8749906Z,2,2017-11-20T13:51:59.8970000Z
4,2017-11-20 13:52:00.476617,48,11,13,2017-11-21T10:46:26.2337089Z,3,2017-11-20T13:52:00.2560000Z
5,2017-11-20 13:52:00.546409,4,16,13,2017-11-21T10:46:25.1243633Z,0,2017-11-20T13:52:00.4750000Z
6,2017-11-20 13:52:00.620227,4,14,12,2017-11-21T10:46:25.5149786Z,1,2017-11-20T13:52:00.1920000Z
7,2017-11-20 13:52:00.784235,4,13,11,2017-11-21T10:46:25.8749906Z,2,2017-11-20T13:52:00.2880000Z
8,2017-11-20 13:52:00.863232,86,19,18,2017-11-21T10:46:26.2337089Z,3,2017-11-20T13:52:00.6310000Z
9,2017-11-20 13:52:00.940371,82,11,12,2017-11-21T10:46:25.1243633Z,0,2017-11-20T13:52:00.8660000Z
10,2017-11-20 13:52:01.067720,9,17,21,2017-11-21T10:46:25.5149786Z,1,2017-11-20T13:52:00.6350000Z
1,2017-11-20 13:52:06.183227,4,35,33,2017-11-21T10:46:25.8749906Z,2,2017-11-20T13:52:05.6800000Z
2,2017-11-20 13:52:06.262012,62,19,20,2017-11-21T10:46:26.2337089Z,3,2017-11-20T13:52:06.0380000Z
3,2017-11-20 13:52:06.340767,42,11,13,2017-11-21T10:46:25.1243633Z,0,2017-11-20T13:52:06.2740000Z
4,2017-11-20 13:52:06.417290,43,11,13,2017-11-21T10:46:25.5149786Z,1,2017-11-20T13:52:05.9940000Z
5,2017-11-20 13:52:06.545396,4,16,16,2017-11-21T10:46:25.8749906Z,2,2017-11-20T13:52:06.0390000Z
6,2017-11-20 13:52:06.623352,4,12,10,2017-11-21T10:46:26.2337089Z,3,2017-11-20T13:52:06.3970000Z
