id,timestamp,waterLevel,temperature,humidity,EventProcessedUtcTime,PartitionId,EventEnqueuedUtcTime
7,2017-11-20 12:35:17.433520,38,12,12,2017-11-20T12:35:17.1720956Z,2,2017-11-20T12:35:16.5850000Z
8,2017-11-20 12:35:17.496020,4,20,16,2017-11-20T12:35:17.1720956Z,3,2017-11-20T12:35:17.2590000Z
9,2017-11-20 12:35:17.573982,24,13,12,2017-11-20T12:35:17.2971031Z,0,2017-11-20T12:35:17.4960000Z
10,2017-11-20 12:35:17.652142,61,14,14,2017-11-20T12:35:17.2971031Z,1,2017-11-20T12:35:17.2630000Z
1,2017-11-20 12:35:22.718839,6,28,29,2017-11-20T12:35:22.4534113Z,2,2017-11-20T12:35:21.8680000Z
2,2017-11-20 12:35:22.781382,17,15,14,2017-11-20T12:35:22.4534113Z,3,2017-11-20T12:35:22.5510000Z
3,2017-11-20 12:35:22.859504,12,17,19,2017-11-20T12:35:22.6097572Z,0,2017-11-20T12:35:22.7960000Z
4,2017-11-20 12:35:22.937499,41,13,15,2017-11-20T12:35:22.7346689Z,1,2017-11-20T12:35:22.5650000Z
5,2017-11-20 12:35:23.047025,15,21,22,2017-11-20T12:35:22.7346689Z,2,2017-11-20T12:35:22.2130000Z
6,2017-11-20 12:35:23.123335,8,29,27,2017-11-20T12:35:22.8752920Z,3,2017-11-20T12:35:22.8790000Z
7,2017-11-20 12:35:23.201324,45,14,13,2017-11-20T12:35:22.8752920Z,0,2017-11-20T12:35:23.1240000Z
8,2017-11-20 12:35:23.279606,4,24,25,2017-11-20T12:35:22.9716314Z,1,2017-11-20T12:35:22.8930000Z
9,2017-11-20 12:35:23.388861,20,12,11,2017-11-20T12:35:23.1115060Z,2,2017-11-20T12:35:22.5720000Z
10,2017-11-20 12:35:23.482671,54,14,12,2017-11-20T12:35:23.2190730Z,3,2017-11-20T12:35:23.2380000Z
1,2017-11-20 12:35:28.564256,6,23,28,2017-11-20T12:35:28.2191164Z,0,2017-11-20T12:35:28.4850000Z
2,2017-11-20 12:35:28.626764,14,17,17,2017-11-20T12:35:28.3441114Z,1,2017-11-20T12:35:28.2550000Z
3,2017-11-20 12:35:28.771118,11,19,22,2017-11-20T12:35:28.4691161Z,2,2017-11-20T12:35:27.9340000Z
4,2017-11-20 12:35:28.849228,34,14,13,2017-11-20T12:35:28.4859506Z,3,2017-11-20T12:35:28.6130000Z
5,2017-11-20 12:35:28.927382,17,20,20,2017-11-20T12:35:28.6097447Z,0,2017-11-20T12:35:28.8610000Z
6,2017-11-20 12:35:29.005504,8,29,31,2017-11-20T12:35:28.7347435Z,1,2017-11-20T12:35:28.6300000Z
7,2017-11-20 12:35:29.099127,37,14,13,2017-11-20T12:35:28.7503666Z,2,2017-11-20T12:35:28.2690000Z
8,2017-11-20 12:35:29.177387,4,23,27,2017-11-20T12:35:28.8597469Z,3,2017-11-20T12:35:28.9410000Z
9,2017-11-20 12:35:29.255371,22,10,8,2017-11-20T12:35:28.9691342Z,0,2017-11-20T12:35:29.1740000Z
10,2017-11-20 12:35:29.317877,46,13,13,2017-11-20T12:35:28.9847438Z,1,2017-11-20T12:35:28.9430000Z
1,2017-11-20 12:35:34.404387,5,23,20,2017-11-20T12:35:34.0785668Z,2,2017-11-20T12:35:33.5560000Z
2,2017-11-20 12:35:34.485602,13,20,17,2017-11-20T12:35:34.2035691Z,3,2017-11-20T12:35:34.2420000Z
3,2017-11-20 12:35:34.557749,9,19,15,2017-11-20T12:35:34.2035691Z,0,2017-11-20T12:35:34.4740000Z
4,2017-11-20 12:35:34.635958,36,14,14,2017-11-20T12:35:34.3441876Z,1,2017-11-20T12:35:34.2570000Z
5,2017-11-20 12:35:34.735685,14,17,15,2017-11-20T12:35:34.4691902Z,2,2017-11-20T12:35:33.8990000Z
6,2017-11-20 12:35:34.798226,9,24,30,2017-11-20T12:35:34.4691902Z,3,2017-11-20T12:35:34.5700000Z
7,2017-11-20 12:35:34.876330,35,13,15,2017-11-20T12:35:34.6098215Z,0,2017-11-20T12:35:34.8020000Z
8,2017-11-20 12:35:34.954455,4,25,20,2017-11-20T12:35:34.6098215Z,1,2017-11-20T12:35:34.5850000Z
9,2017-11-20 12:35:35.032624,23,11,11,2017-11-20T12:35:34.7359516Z,2,2017-11-20T12:35:34.1960000Z
10,2017-11-20 12:35:35.110727,50,14,16,2017-11-20T12:35:34.8502341Z,3,2017-11-20T12:35:34.8670000Z
1,2017-11-20 12:35:40.176265,4,25,23,2017-11-20T12:35:39.9223858Z,0,2017-11-20T12:35:40.0860000Z
2,2017-11-20 12:35:40.254389,13,16,16,2017-11-20T12:35:39.9223858Z,1,2017-11-20T12:35:39.8750000Z
3,2017-11-20 12:35:40.332363,8,16,13,2017-11-20T12:35:40.0630109Z,2,2017-11-20T12:35:39.4930000Z
4,2017-11-20 12:35:40.390974,40,16,14,2017-11-20T12:35:40.0630109Z,3,2017-11-20T12:35:40.1640000Z
5,2017-11-20 12:35:40.453451,12,16,14,2017-11-20T12:35:40.2036386Z,0,2017-11-20T12:35:40.3830000Z
6,2017-11-20 12:35:40.547232,9,26,31,2017-11-20T12:35:40.2036386Z,1,2017-11-20T12:35:40.1560000Z
7,2017-11-20 12:35:40.636009,40,13,12,2017-11-20T12:35:40.3449562Z,2,2017-11-20T12:35:39.8060000Z
8,2017-11-20 12:35:40.714332,4,30,30,2017-11-20T12:35:40.3449562Z,3,2017-11-20T12:35:40.4770000Z
9,2017-11-20 12:35:40.776814,23,13,14,2017-11-20T12:35:40.4708906Z,0,2017-11-20T12:35:40.7110000Z
10,2017-11-20 12:35:40.854948,60,12,14,2017-11-20T12:35:40.5942748Z,1,2017-11-20T12:35:40.4840000Z
1,2017-11-20 12:35:45.931918,4,27,23,2017-11-20T12:35:45.5943634Z,2,2017-11-20T12:35:45.0870000Z
2,2017-11-20 12:35:45.994433,12,13,12,2017-11-20T12:35:45.7193349Z,3,2017-11-20T12:35:45.7580000Z
3,2017-11-20 12:35:46.067544,8,16,18,2017-11-20T12:35:45.7193349Z,0,2017-11-20T12:35:45.9930000Z
4,2017-11-20 12:35:46.145853,42,19,17,2017-11-20T12:35:45.8443424Z,1,2017-11-20T12:35:45.7670000Z
5,2017-11-20 12:35:46.223963,13,19,20,2017-11-20T12:35:45.9693399Z,2,2017-11-20T12:35:45.3840000Z
6,2017-11-20 12:35:46.301943,9,21,15,2017-11-20T12:35:45.9693399Z,3,2017-11-20T12:35:46.0550000Z
7,2017-11-20 12:35:46.370907,40,13,13,2017-11-20T12:35:46.1113193Z,0,2017-11-20T12:35:46.2900000Z
8,2017-11-20 12:35:46.449658,4,32,27,2017-11-20T12:35:46.1113193Z,1,2017-11-20T12:35:46.0640000Z
9,2017-11-20 12:35:46.527893,26,11,9,2017-11-20T12:35:46.2349701Z,2,2017-11-20T12:35:45.6810000Z
10,2017-11-20 12:35:46.605926,72,12,11,2017-11-20T12:35:46.3599772Z,3,2017-11-20T12:35:46.3680000Z
1,2017-11-20 12:35:51.681564,4,27,28,2017-11-20T12:35:51.3288140Z,0,2017-11-20T12:35:51.6070000Z
2,2017-11-20 12:35:51.744064,12,13,13,2017-11-20T12:35:51.4694099Z,1,2017-11-20T12:35:51.3760000Z
3,2017-11-20 12:35:51.837810,7,16,16,2017-11-20T12:35:51.4850327Z,2,2017-11-20T12:35:51.0030000Z
4,2017-11-20 12:35:51.915944,46,21,23,2017-11-20T12:35:51.6256627Z,3,2017-11-20T12:35:51.6800000Z
5,2017-11-20 12:35:51.993968,12,20,24,2017-11-20T12:35:51.6256627Z,0,2017-11-20T12:35:51.9190000Z
6,2017-11-20 12:35:52.056425,9,18,20,2017-11-20T12:35:51.7506668Z,1,2017-11-20T12:35:51.6730000Z
7,2017-11-20 12:35:52.134560,37,12,13,2017-11-20T12:35:51.8756685Z,2,2017-11-20T12:35:51.2850000Z
8,2017-11-20 12:35:52.197238,4,35,35,2017-11-20T12:35:51.8756685Z,3,2017-11-20T12:35:51.9770000Z
9,2017-11-20 12:35:52.290862,25,13,12,2017-11-20T12:35:52.0037141Z,0,2017-11-20T12:35:52.2160000Z
10,2017-11-20 12:35:52.367020,72,10,8,2017-11-20T12:35:52.0037141Z,1,2017-11-20T12:35:51.9700000Z
1,2017-11-20 12:35:57.450106,4,23,21,2017-11-20T12:35:57.2038616Z,2,2017-11-20T12:35:56.5990000Z
2,2017-11-20 12:35:57.528382,13,14,14,2017-11-20T12:35:57.2038616Z,3,2017-11-20T12:35:57.2910000Z
3,2017-11-20 12:35:57.637592,8,13,11,2017-11-20T12:35:57.3444905Z,0,2017-11-20T12:35:57.5610000Z
4,2017-11-20 12:35:57.700127,40,20,22,2017-11-20T12:35:57.3444905Z,1,2017-11-20T12:35:57.3270000Z
5,2017-11-20 12:35:57.778380,10,17,16,2017-11-20T12:35:57.4694904Z,2,2017-11-20T12:35:56.9420000Z
6,2017-11-20 12:35:57.856525,8,15,13,2017-11-20T12:35:57.5944940Z,3,2017-11-20T12:35:57.6190000Z
7,2017-11-20 12:35:57.934643,40,14,12,2017-11-20T12:35:57.5944940Z,0,2017-11-20T12:35:57.8580000Z
8,2017-11-20 12:35:58.012786,4,35,28,2017-11-20T12:35:57.7194863Z,1,2017-11-20T12:35:57.6430000Z
9,2017-11-20 12:35:58.090763,25,14,13,2017-11-20T12:35:57.8289205Z,2,2017-11-20T12:35:57.2550000Z
10,2017-11-20 12:35:58.169063,86,10,8,2017-11-20T12:35:57.8289205Z,3,2017-11-20T12:35:57.9320000Z
1,2017-11-20 12:36:03.236086,4,19,17,2017-11-20T12:36:02.9070548Z,0,2017-11-20T12:36:03.1560000Z
2,2017-11-20 12:36:03.298507,15,12,13,2017-11-20T12:36:03.0320601Z,1,2017-11-20T12:36:02.9240000Z
3,2017-11-20 12:36:03.376640,9,12,14,2017-11-20T12:36:03.0320601Z,2,2017-11-20T12:36:02.5370000Z
4,2017-11-20 12:36:03.450529,45,18,19,2017-11-20T12:36:03.1570586Z,3,2017-11-20T12:36:03.2130000Z
5,2017-11-20 12:36:03.528662,10,18,17,2017-11-20T12:36:03.2828783Z,0,2017-11-20T12:36:03.4530000Z
6,2017-11-20 12:36:03.591244,8,14,16,2017-11-20T12:36:03.2828783Z,1,2017-11-20T12:36:03.2210000Z
7,2017-11-20 12:36:03.688578,43,16,14,2017-11-20T12:36:03.4070672Z,2,2017-11-20T12:36:02.8500000Z
8,2017-11-20 12:36:03.758557,4,35,39,2017-11-20T12:36:03.4070672Z,3,2017-11-20T12:36:03.5100000Z
9,2017-11-20 12:36:03.821059,27,13,14,2017-11-20T12:36:03.5320615Z,0,2017-11-20T12:36:03.7500000Z
10,2017-11-20 12:36:03.914656,71,11,11,2017-11-20T12:36:03.6570677Z,1,2017-11-20T12:36:03.5180000Z
1,2017-11-20 12:36:08.977465,4,20,23,2017-11-20T12:36:08.7080471Z,2,2017-11-20T12:36:08.1320000Z
2,2017-11-20 12:36:09.040050,14,12,11,2017-11-20T12:36:08.7080471Z,3,2017-11-20T12:36:08.8090000Z
3,2017-11-20 12:36:09.115159,8,12,10,2017-11-20T12:36:08.8486692Z,0,2017-11-20T12:36:09.0480000Z
4,2017-11-20 12:36:09.210746,54,19,19,2017-11-20T12:36:08.9580598Z,1,2017-11-20T12:36:08.8330000Z
5,2017-11-20 12:36:09.291119,9,19,18,2017-11-20T12:36:08.9580598Z,2,2017-11-20T12:36:08.4450000Z
6,2017-11-20 12:36:09.366078,9,14,13,2017-11-20T12:36:09.0830512Z,3,2017-11-20T12:36:09.1220000Z
7,2017-11-20 12:36:09.443286,47,17,16,2017-11-20T12:36:09.0986753Z,0,2017-11-20T12:36:09.3620000Z
8,2017-11-20 12:36:09.514614,4,34,30,2017-11-20T12:36:09.2236743Z,1,2017-11-20T12:36:09.1300000Z
9,2017-11-20 12:36:09.608544,24,13,12,2017-11-20T12:36:09.3330850Z,2,2017-11-20T12:36:08.7730000Z
10,2017-11-20 12:36:09.688213,78,13,14,2017-11-20T12:36:09.4424321Z,3,2017-11-20T12:36:09.4500000Z
1,2017-11-20 12:36:14.783926,4,20,19,2017-11-20T12:36:14.5049928Z,0,2017-11-20T12:36:14.6950000Z
2,2017-11-20 12:36:14.846589,14,13,15,2017-11-20T12:36:14.5049928Z,1,2017-11-20T12:36:14.4640000Z
3,2017-11-20 12:36:14.955806,9,10,10,2017-11-20T12:36:14.6456184Z,2,2017-11-20T12:36:14.1070000Z
4,2017-11-20 12:36:15.033937,52,21,20,2017-11-20T12:36:14.7706650Z,3,2017-11-20T12:36:14.7950000Z
5,2017-11-20 12:36:15.096623,8,18,19,2017-11-20T12:36:14.8956232Z,0,2017-11-20T12:36:15.0240000Z
6,2017-11-20 12:36:15.237230,8,12,10,2017-11-20T12:36:14.8956232Z,1,2017-11-20T12:36:14.8540000Z
7,2017-11-20 12:36:15.322876,46,18,15,2017-11-20T12:36:15.0206385Z,2,2017-11-20T12:36:14.4820000Z
8,2017-11-20 12:36:15.394066,4,28,23,2017-11-20T12:36:15.0206385Z,3,2017-11-20T12:36:15.1540000Z
9,2017-11-20 12:36:15.443102,21,14,13,2017-11-20T12:36:15.1456242Z,0,2017-11-20T12:36:15.3680000Z
10,2017-11-20 12:36:15.521294,63,13,14,2017-11-20T12:36:15.2706269Z,1,2017-11-20T12:36:15.1510000Z
1,2017-11-20 12:36:20.619552,4,23,20,2017-11-20T12:36:20.3019450Z,2,2017-11-20T12:36:19.7640000Z
2,2017-11-20 12:36:20.682072,14,12,15,2017-11-20T12:36:20.4427013Z,3,2017-11-20T12:36:20.4520000Z
3,2017-11-20 12:36:20.765940,10,10,7,2017-11-20T12:36:20.4427013Z,0,2017-11-20T12:36:20.6830000Z
4,2017-11-20 12:36:20.843909,43,19,15,2017-11-20T12:36:20.6925709Z,1,2017-11-20T12:36:20.4550000Z
5,2017-11-20 12:36:21.015978,8,20,22,2017-11-20T12:36:20.6925709Z,2,2017-11-20T12:36:20.1860000Z
6,2017-11-20 12:36:21.093954,9,13,11,2017-11-20T12:36:20.8332007Z,3,2017-11-20T12:36:20.8590000Z
7,2017-11-20 12:36:21.156585,48,16,15,2017-11-20T12:36:20.8332007Z,0,2017-11-20T12:36:21.0910000Z
8,2017-11-20 12:36:21.245301,4,23,27,2017-11-20T12:36:20.9582023Z,1,2017-11-20T12:36:20.8610000Z
9,2017-11-20 12:36:21.360466,22,12,10,2017-11-20T12:36:21.0854095Z,2,2017-11-20T12:36:20.5140000Z
10,2017-11-20 12:36:21.438601,68,13,14,2017-11-20T12:36:21.0854095Z,3,2017-11-20T12:36:21.2020000Z
1,2017-11-20 12:36:26.526964,4,27,27,2017-11-20T12:36:26.1926412Z,0,2017-11-20T12:36:26.4370000Z
2,2017-11-20 12:36:26.605102,12,11,14,2017-11-20T12:36:26.3332829Z,1,2017-11-20T12:36:26.2220000Z
3,2017-11-20 12:36:26.683236,9,10,9,2017-11-20T12:36:26.3332829Z,2,2017-11-20T12:36:25.8490000Z
4,2017-11-20 12:36:26.777165,46,17,15,2017-11-20T12:36:26.4768411Z,3,2017-11-20T12:36:26.5320000Z
5,2017-11-20 12:36:26.855284,9,21,22,2017-11-20T12:36:26.4895194Z,0,2017-11-20T12:36:26.7800000Z
6,2017-11-20 12:36:26.917779,9,12,12,2017-11-20T12:36:26.6163164Z,1,2017-11-20T12:36:26.5340000Z
7,2017-11-20 12:36:26.999940,48,18,16,2017-11-20T12:36:26.7395224Z,2,2017-11-20T12:36:26.1460000Z
8,2017-11-20 12:36:27.065165,4,22,22,2017-11-20T12:36:26.7395224Z,3,2017-11-20T12:36:26.8280000Z
9,2017-11-20 12:36:27.143275,24,13,14,2017-11-20T12:36:26.8645247Z,0,2017-11-20T12:36:27.0620000Z
10,2017-11-20 12:36:27.221382,72,13,12,2017-11-20T12:36:26.8645247Z,1,2017-11-20T12:36:26.8310000Z
1,2017-11-20 12:36:32.293997,4,29,34,2017-11-20T12:36:31.9895900Z,2,2017-11-20T12:36:31.4430000Z
2,2017-11-20 12:36:32.373603,10,13,12,2017-11-20T12:36:32.1302317Z,3,2017-11-20T12:36:32.1270000Z
3,2017-11-20 12:36:32.451892,8,10,10,2017-11-20T12:36:32.1302317Z,0,2017-11-20T12:36:32.3770000Z
4,2017-11-20 12:36:32.514246,49,14,11,2017-11-20T12:36:32.2708468Z,1,2017-11-20T12:36:32.1450000Z
5,2017-11-20 12:36:32.608008,10,25,29,2017-11-20T12:36:32.2708468Z,2,2017-11-20T12:36:31.7550000Z
6,2017-11-20 12:36:32.682630,9,13,11,2017-11-20T12:36:32.4130700Z,3,2017-11-20T12:36:32.4390000Z
7,2017-11-20 12:36:32.760752,40,21,19,2017-11-20T12:36:32.4130700Z,0,2017-11-20T12:36:32.6890000Z
8,2017-11-20 12:36:32.838879,4,25,22,2017-11-20T12:36:32.5520975Z,1,2017-11-20T12:36:32.4580000Z
9,2017-11-20 12:36:32.932543,25,15,16,2017-11-20T12:36:32.6614739Z,2,2017-11-20T12:36:32.0830000Z
10,2017-11-20 12:36:33.057655,60,15,14,2017-11-20T12:36:32.7864764Z,3,2017-11-20T12:36:32.8300000Z
1,2017-11-20 12:36:38.141775,4,26,28,2017-11-20T12:36:37.8490407Z,0,2017-11-20T12:36:38.0510000Z
2,2017-11-20 12:36:38.209592,9,11,9,2017-11-20T12:36:37.9917315Z,1,2017-11-20T12:36:37.8250000Z
3,2017-11-20 12:36:38.318965,7,10,6,2017-11-20T12:36:37.9917315Z,2,2017-11-20T12:36:37.4750000Z
4,2017-11-20 12:36:38.381210,58,12,13,2017-11-20T12:36:38.0209182Z,3,2017-11-20T12:36:38.1440000Z
5,2017-11-20 12:36:38.443887,12,24,28,2017-11-20T12:36:38.1459255Z,0,2017-11-20T12:36:38.3790000Z
6,2017-11-20 12:36:38.522017,8,13,15,2017-11-20T12:36:38.2709213Z,1,2017-11-20T12:36:38.1530000Z
7,2017-11-20 12:36:38.599993,42,17,16,2017-11-20T12:36:38.2709213Z,2,2017-11-20T12:36:37.7570000Z
8,2017-11-20 12:36:38.662668,4,29,28,2017-11-20T12:36:38.3959223Z,3,2017-11-20T12:36:38.4260000Z
9,2017-11-20 12:36:38.740679,30,16,15,2017-11-20T12:36:38.3959223Z,0,2017-11-20T12:36:38.6600000Z
10,2017-11-20 12:36:38.826319,68,17,19,2017-11-20T12:36:38.5209243Z,1,2017-11-20T12:36:38.4340000Z
1,2017-11-20 12:36:43.911973,4,31,35,2017-11-20T12:36:43.5991285Z,2,2017-11-20T12:36:43.0720000Z
2,2017-11-20 12:36:43.987362,8,10,9,2017-11-20T12:36:43.7241195Z,3,2017-11-20T12:36:43.7380000Z
3,2017-11-20 12:36:44.049834,7,11,11,2017-11-20T12:36:43.7241195Z,0,2017-11-20T12:36:43.9800000Z
4,2017-11-20 12:36:44.143755,62,13,14,2017-11-20T12:36:43.8491230Z,1,2017-11-20T12:36:43.7650000Z
5,2017-11-20 12:36:44.221887,12,22,27,2017-11-20T12:36:43.9741423Z,2,2017-11-20T12:36:43.3850000Z
6,2017-11-20 12:36:44.299856,8,13,15,2017-11-20T12:36:43.9741423Z,3,2017-11-20T12:36:44.0510000Z
7,2017-11-20 12:36:44.391380,49,16,13,2017-11-20T12:36:44.1147497Z,0,2017-11-20T12:36:44.3240000Z
8,2017-11-20 12:36:44.471577,4,27,26,2017-11-20T12:36:44.1147497Z,1,2017-11-20T12:36:44.0930000Z
9,2017-11-20 12:36:44.549562,25,19,21,2017-11-20T12:36:44.2397529Z,2,2017-11-20T12:36:43.7130000Z
10,2017-11-20 12:36:44.622884,71,18,21,2017-11-20T12:36:44.3647637Z,3,2017-11-20T12:36:44.3790000Z
1,2017-11-20 12:36:49.704678,4,25,18,2017-11-20T12:36:49.4429386Z,0,2017-11-20T12:36:49.6290000Z
2,2017-11-20 12:36:49.782679,8,12,11,2017-11-20T12:36:49.4429386Z,1,2017-11-20T12:36:49.4070000Z
3,2017-11-20 12:36:49.845341,8,10,9,2017-11-20T12:36:49.5991914Z,2,2017-11-20T12:36:49.0100000Z
4,2017-11-20 12:36:49.921653,69,15,13,2017-11-20T12:36:49.5991914Z,3,2017-11-20T12:36:49.6910000Z
5,2017-11-20 12:36:49.999656,10,22,18,2017-11-20T12:36:49.7242030Z,0,2017-11-20T12:36:49.9260000Z
6,2017-11-20 12:36:50.062305,9,13,14,2017-11-20T12:36:49.8491940Z,1,2017-11-20T12:36:49.6880000Z
7,2017-11-20 12:36:50.171677,55,17,15,2017-11-20T12:36:49.8491940Z,2,2017-11-20T12:36:49.3380000Z
8,2017-11-20 12:36:50.249644,4,24,20,2017-11-20T12:36:49.9745224Z,3,2017-11-20T12:36:50.0040000Z
9,2017-11-20 12:36:50.323061,29,22,20,2017-11-20T12:36:49.9745224Z,0,2017-11-20T12:36:50.2380000Z
10,2017-11-20 12:36:50.387406,70,19,22,2017-11-20T12:36:50.0991975Z,1,2017-11-20T12:36:50.0010000Z
1,2017-11-20 12:36:55.495520,4,30,31,2017-11-20T12:36:55.2398899Z,2,2017-11-20T12:36:54.6460000Z
2,2017-11-20 12:36:55.870657,9,14,14,2017-11-20T12:36:55.5992822Z,3,2017-11-20T12:36:55.6310000Z
3,2017-11-20 12:36:55.950782,7,11,10,2017-11-20T12:36:55.6305178Z,0,2017-11-20T12:36:55.8660000Z
4,2017-11-20 12:36:56.055918,81,14,14,2017-11-20T12:36:55.7398975Z,1,2017-11-20T12:36:55.6780000Z
5,2017-11-20 12:36:56.133891,12,24,26,2017-11-20T12:36:55.8805270Z,2,2017-11-20T12:36:55.2870000Z
6,2017-11-20 12:36:56.212191,10,15,17,2017-11-20T12:36:55.8805270Z,3,2017-11-20T12:36:55.9750000Z
7,2017-11-20 12:36:56.290278,63,17,18,2017-11-20T12:36:56.0211485Z,0,2017-11-20T12:36:56.2100000Z
8,2017-11-20 12:36:56.368292,4,23,25,2017-11-20T12:36:56.1473706Z,1,2017-11-20T12:36:55.9840000Z
9,2017-11-20 12:36:56.461409,32,20,19,2017-11-20T12:36:56.1473706Z,2,2017-11-20T12:36:55.6310000Z
10,2017-11-20 12:36:56.543672,66,17,16,2017-11-20T12:36:56.2711554Z,3,2017-11-20T12:36:56.3030000Z
1,2017-11-20 12:37:01.629572,4,35,36,2017-11-20T12:37:01.3180908Z,0,2017-11-20T12:37:01.5400000Z
2,2017-11-20 12:37:01.699936,9,13,13,2017-11-20T12:37:01.4430969Z,1,2017-11-20T12:37:01.3130000Z
3,2017-11-20 12:37:01.777926,7,12,10,2017-11-20T12:37:01.4430969Z,2,2017-11-20T12:37:00.9310000Z
4,2017-11-20 12:37:01.840594,67,16,16,2017-11-20T12:37:01.5846626Z,3,2017-11-20T12:37:01.6000000Z
5,2017-11-20 12:37:01.918717,14,27,26,2017-11-20T12:37:01.5846626Z,0,2017-11-20T12:37:01.8370000Z
6,2017-11-20 12:37:01.996865,9,15,18,2017-11-20T12:37:01.7243520Z,1,2017-11-20T12:37:01.6100000Z
7,2017-11-20 12:37:02.074995,74,14,15,2017-11-20T12:37:01.7243520Z,2,2017-11-20T12:37:01.2430000Z
8,2017-11-20 12:37:02.153126,4,20,15,2017-11-20T12:37:01.8493532Z,3,2017-11-20T12:37:01.9280000Z
9,2017-11-20 12:37:02.231273,31,20,23,2017-11-20T12:37:01.9743529Z,0,2017-11-20T12:37:02.1650000Z
10,2017-11-20 12:37:02.331308,68,16,14,2017-11-20T12:37:02.0993526Z,1,2017-11-20T12:37:01.9380000Z
1,2017-11-20 12:37:07.478041,4,35,37,2017-11-20T12:37:07.1800264Z,2,2017-11-20T12:37:06.6350000Z
2,2017-11-20 12:37:07.540364,8,13,15,2017-11-20T12:37:07.1800264Z,3,2017-11-20T12:37:07.3040000Z
3,2017-11-20 12:37:07.618496,8,11,9,2017-11-20T12:37:07.3206476Z,0,2017-11-20T12:37:07.5440000Z
4,2017-11-20 12:37:07.692393,71,14,12,2017-11-20T12:37:07.4325775Z,1,2017-11-20T12:37:07.3180000Z
5,2017-11-20 12:37:07.774618,16,29,34,2017-11-20T12:37:07.4325775Z,2,2017-11-20T12:37:06.9320000Z
6,2017-11-20 12:37:07.842349,10,14,14,2017-11-20T12:37:07.5750495Z,3,2017-11-20T12:37:07.6010000Z
7,2017-11-20 12:37:07.922668,73,13,15,2017-11-20T12:37:07.5750495Z,0,2017-11-20T12:37:07.8420000Z
8,2017-11-20 12:37:07.986969,4,21,22,2017-11-20T12:37:07.7112774Z,1,2017-11-20T12:37:07.6150000Z
9,2017-11-20 12:37:08.112083,26,24,25,2017-11-20T12:37:07.8207514Z,2,2017-11-20T12:37:07.2760000Z
10,2017-11-20 12:37:08.190288,79,18,20,2017-11-20T12:37:07.8362795Z,3,2017-11-20T12:37:07.9440000Z
1,2017-11-20 12:37:13.255230,4,35,28,2017-11-20T12:37:12.9457203Z,0,2017-11-20T12:37:13.1720000Z
2,2017-11-20 12:37:13.334867,7,11,8,2017-11-20T12:37:13.1957517Z,1,2017-11-20T12:37:12.9430000Z
3,2017-11-20 12:37:13.536852,9,13,13,2017-11-20T12:37:13.1957517Z,2,2017-11-20T12:37:12.6980000Z
4,2017-11-20 12:37:13.614980,61,12,11,2017-11-20T12:37:13.3224146Z,3,2017-11-20T12:37:13.3820000Z
5,2017-11-20 12:37:13.692966,18,25,30,2017-11-20T12:37:13.3363484Z,0,2017-11-20T12:37:13.6090000Z
6,2017-11-20 12:37:13.771259,8,13,15,2017-11-20T12:37:13.4613576Z,1,2017-11-20T12:37:13.3810000Z
7,2017-11-20 12:37:13.833751,74,14,12,2017-11-20T12:37:13.5863533Z,2,2017-11-20T12:37:12.9950000Z
8,2017-11-20 12:37:13.911911,4,17,18,2017-11-20T12:37:13.5863533Z,3,2017-11-20T12:37:13.6790000Z
9,2017-11-20 12:37:13.992201,31,24,28,2017-11-20T12:37:13.7113749Z,0,2017-11-20T12:37:13.9060000Z
10,2017-11-20 12:37:14.071817,87,15,11,2017-11-20T12:37:13.8363623Z,1,2017-11-20T12:37:13.6780000Z
1,2017-11-20 12:37:19.209124,4,34,32,2017-11-20T12:37:18.9145564Z,2,2017-11-20T12:37:18.3700000Z
2,2017-11-20 12:37:19.287085,6,10,8,2017-11-20T12:37:18.9301748Z,3,2017-11-20T12:37:19.0440000Z
3,2017-11-20 12:37:19.349589,10,12,12,2017-11-20T12:37:19.0551767Z,0,2017-11-20T12:37:19.2710000Z
4,2017-11-20 12:37:19.436019,64,12,14,2017-11-20T12:37:19.1645642Z,1,2017-11-20T12:37:19.0380000Z
5,2017-11-20 12:37:19.505106,21,27,22,2017-11-20T12:37:19.1645642Z,2,2017-11-20T12:37:18.6680000Z
6,2017-11-20 12:37:19.598809,9,13,12,2017-11-20T12:37:19.3052318Z,3,2017-11-20T12:37:19.3560000Z
7,2017-11-20 12:37:19.680823,66,16,18,2017-11-20T12:37:19.4301768Z,0,2017-11-20T12:37:19.6010000Z
8,2017-11-20 12:37:19.828965,4,19,20,2017-11-20T12:37:19.5601303Z,1,2017-11-20T12:37:19.4440000Z
9,2017-11-20 12:37:19.891601,32,28,24,2017-11-20T12:37:19.5601303Z,2,2017-11-20T12:37:19.0580000Z
10,2017-11-20 12:37:19.984483,72,14,13,2017-11-20T12:37:19.6801798Z,3,2017-11-20T12:37:19.7470000Z
1,2017-11-20 12:37:25.065658,4,35,37,2017-11-20T12:37:24.7739998Z,0,2017-11-20T12:37:24.9790000Z
2,2017-11-20 12:37:25.159416,5,10,9,2017-11-20T12:37:24.8989979Z,1,2017-11-20T12:37:24.7720000Z
3,2017-11-20 12:37:25.237711,11,13,15,2017-11-20T12:37:24.8989979Z,2,2017-11-20T12:37:24.4050000Z
